	GSM1389613	GSM1389614	GSM1389615	GSM1389616	GSM1389617	GSM1389618	GSM1389619	GSM1389620
KIAA0368	7.24891592464656	7.23321302010152	7.50006128535536	7.52623228390871	7.3522845891274	8.17485831804699	7.93246375749032	7.84850006982822
ADNP	9.42870617970955	8.91591946878518	8.82653734062271	9.13323284021879	9.26463622191137	9.23990070312944	9.42929669567094	9.81360389185
LARS2	6.71455865788284	6.81807548271863	6.75243970468025	6.88674080404461	6.80439631012936	7.31830664221912	7.58057199939826	7.26295961711243
PIP5K1C	6.99229238976556	7.01789065416499	6.94917557774149	7.00454625374668	6.83733367023525	7.78880813856088	7.93002749367662	7.58314930103636
NCAPH	5.79483928369765	5.90320666754757	5.90610783105331	6.0279339469882	6.09905741007471	5.81595865273222	6.02401469534795	5.93877048194521
PPWD1	8.04120454844541	7.65067390375171	7.76072718357216	7.83016264501591	7.68731069873466	6.97526396548465	6.57220179673528	7.25174295443383
CTDNEP1	7.84060561158314	7.83516367996043	7.84347764550286	7.78463050934881	7.863535464334	7.50172798627429	7.46275041188283	7.4827830513351
FNTA	9.22679921997223	9.13560610708406	9.24812077587436	9.29310838880549	9.23971806506753	10.0954400727665	10.1551752311359	9.68511029380431
ATP13A2	6.75174668605507	6.70906410011073	6.67226477422762	6.67318910206042	6.64589415918539	6.79506143309547	6.79255807244065	6.7216942182953
FRAT2	7.37503717050216	7.46835874931955	7.47747718918328	7.50385201215256	7.46249706094405	7.808632109319	8.0191569696211	7.72494017865725
FBXO46	7.36059236773553	6.99412251910909	7.05340169862803	7.07822211705562	7.15118857006147	7.2785793640062	7.21191326104653	7.4167674224877
EXOSC2	6.76368390842471	6.72754669154072	6.73446080649106	6.70239907952281	6.70385332926902	6.71396475988357	6.70534837702812	6.65870059567645
DICER1	7.53959861060485	7.41867522887078	7.44965341986146	7.13139143847543	7.15523797940259	6.84982208829597	6.75675550168376	6.80942828418034
COTL1	6.08497637835026	6.49982788163581	6.32200453414065	6.83796970894077	6.77014387521044	7.69528694927382	8.87024500838893	7.79244328813942
SIRT5	6.0935870427223	6.19917588717214	6.13858151387938	6.25689964026558	6.09864178966551	7.02798385323267	7.26091487074151	6.89651412824593
SIRT4	5.88396060460189	5.88414572745552	5.9523137448129	5.88483861939526	5.93847366192018	5.6343847939674	5.60367956749955	5.67621184870745
SIRT3	7.04418157769621	7.03256232207809	6.99267089861816	6.99004283193927	6.8485726950679	7.64562247528162	7.70868126407091	7.43962474108911
SIRT1	7.84334957234801	8.0656277120671	8.09735340333489	8.16253342664083	8.06831297896779	8.79047572516306	9.16634481064479	8.66895294357629
COMMD3	9.26226189138712	9.42634145378912	9.4040421296353	9.47493422423004	9.41231187497797	9.8981008243592	10.088245278604	9.7782436056624
NCS1	6.16802693925059	6.11584000038013	6.10108578311817	6.09602345349388	6.11535330796341	6.01539511452633	5.96093920477632	6.00186593993759
ZFPM2	6.54108284966872	6.52738497970296	6.33406724762346	6.49164614204397	6.2772725028776	7.43152931790424	7.53201229806288	7.21789591838152
KCNH4	6.12350538357418	6.11544931836228	6.21130290015356	6.1245503568831	6.20293871601097	5.79234767153121	5.75196147209019	5.83967281871629
MLYCD	7.23409878918108	7.36085350503671	7.30041927842402	7.41497918623676	7.2707996288995	8.17939192836711	8.49388140986247	8.02854048546457
CRB1	6.01530255687102	5.95386248308572	5.99582039276966	5.9108857714403	5.94161585242338	5.75587863357618	5.64263536700252	5.73907888674987
ITGB3BP	7.65448963095525	7.45419001047677	7.78796313402004	7.97062425884329	7.64519460810208	8.22310669445154	9.08938078977623	7.84424949164967
TMED3	10.7554647037268	10.9126154885151	10.1619901992634	10.7126877649775	10.2540347838136	10.9572544427043	11.0616068810375	10.8580703558742
TDRD7	7.43190898014415	7.30040622720182	7.53429387225238	7.5350743169342	7.53935531484016	8.55582979814385	8.20689027636288	8.5125214054946
GRIP1	5.6018934562401	5.52515242901579	5.54723953554787	5.47920014823283	5.54286469870311	5.1533411755616	5.01612207328068	5.18136641661987
SLC7A8	7.91694452657129	7.98221851715393	7.8637592823968	7.95128349073744	7.64109074782147	9.46243115409095	9.715138946938	9.06970593468384
RYBP	8.41178715546734	8.396302805935	8.41260990861615	8.31534692403373	8.29408306735704	8.51244641321204	8.45593925610763	8.34861538316751
TPSD1	6.07263977130326	6.10872377486036	6.14787646807615	6.13496820105401	6.13969462024498	6.12951215581384	6.18522388912037	6.13518705066679
AP4E1	5.44741532491842	5.42339859034112	5.43819534521079	5.41356410027705	5.44705178189085	5.24707278239487	5.20351393409457	5.26416131427249
GPR161	6.35869998314276	6.25328409838379	6.22570078216617	6.16010981884963	6.08392375375757	6.46420120237193	6.32206117413242	6.31317021226362
RHOQ	6.97961109651639	7.07492220278465	6.9689314804395	7.10033435690114	6.8595932387275	8.23242142928	8.50485027408417	7.99118629425934
TARDBP	9.07721398317916	9.09584902243148	9.23249026693907	8.99376109406377	9.04147314624197	8.88123850098441	8.7204172995445	8.76280195032353
CELA3B	6.18100794428026	6.33394136008688	6.35672367106442	6.45052272503578	6.39717688282601	6.78707814937921	7.06605191874095	6.77808535449987
HARS2	7.7428100730702	7.84544174389106	7.81534273482521	7.86980892147532	7.80880931166385	8.29942789037455	8.50736389201499	8.17742984873673
ATP1B4	5.5006882244815	5.36429350343094	5.44977188924149	5.2748368304014	5.39921728764792	4.64070238280278	4.36452407482073	4.69350654876927
SLC35A3	9.13132006311112	9.06679907262541	8.81843931971821	9.20027196759051	8.76885743571993	7.20450825732883	6.69748454799517	7.67332776186912
SLC44A1	6.3623150636907	6.38280896324775	6.47220283590645	6.39130917336872	6.41526819016117	6.29069598916608	6.30571366318933	6.28957837089062
SF3B3	7.35451251663008	7.42203000231658	7.41942586099347	7.43087688525506	7.37953652931702	7.75229570958071	7.9192981160433	7.64892359536672
SF3B1	8.07296337206946	8.38337279019408	8.07527269218108	8.72160691482883	8.25425819440703	8.40827363249739	8.84974104754932	9.06051713341013
ANGPTL2	6.97281898896359	6.93481707258144	7.36693551486836	7.20727691156042	7.89504650298827	6.1365453018511	6.28965179597351	6.88469794944101
ABCB9	6.08659441413368	6.07899054719766	6.13174475270065	6.07811236566904	6.1313083267129	5.8228919696566	5.79317284813823	5.86467340007664
ABCA6	7.54146859684541	7.55597033117605	7.8904471090368	7.40489457656963	8.28473404662261	5.3805324235446	4.84781672215397	5.75084231840548
ABCA5	8.19309193200107	7.99116656820672	7.93459090375762	8.17486022290173	8.17653444878336	7.07133098915811	6.99851619349707	7.40455262937975
HEY1	6.7869568777596	9.04920647796104	7.97508900111217	10.26532708476	8.75416444926379	8.05891140848182	9.08755690447371	9.2617658475705
ICMT	7.93584784110523	8.05203105410772	7.96256230070297	8.06883761329042	7.90692403339257	8.96476577594167	9.22524705513036	8.73935357981343
GCAT	7.36025617328516	7.17968703179515	7.15686788515851	7.53433133117634	7.06667245981108	8.19309434530787	8.37458002386058	7.89502331182632
CBX6	7.9494368482039	7.99628335223344	7.86526300268612	7.96109209439567	7.76316030225578	8.97468188540455	9.15903002683071	8.69014672735895
NPTXR	6.2313827272815	6.11113846067672	6.1077582385304	6.0241860606104	6.06314020472959	5.77899044809809	5.59010473039497	5.76201982325035
CBX5	7.05969456167271	6.91284615875738	6.83048911720441	6.78841303095875	6.73864555394141	6.98027185775521	6.83758627524271	6.82647652717848
PHF3	7.210080569265	7.29723447725193	7.35408230396767	7.32308174234587	7.28477439411037	7.59474710044084	7.77208150265704	7.51015055075798
FOLH1	6.19834816934293	6.44242455390623	6.56508424276478	6.64025489490926	6.68027594908452	6.60932717036273	7.00248407109231	6.72420717350619
TRAM1	11.0600585155067	11.2908570066719	10.8576431896064	10.9998286953231	10.8750444153443	11.0507569409528	11.1007504117432	11.2306845208402
CAPN7	7.93095906735133	8.20957822996646	8.09485234314517	8.34335669280942	8.16305023332793	8.00399723441644	8.02439468091527	8.43061957145862
ETHE1	8.22139186944204	8.10231160097781	8.17754324129916	8.23776724520486	7.80225100652565	9.76882085962007	10.2254195582608	9.14955837582995
QPRT	6.70960868813174	6.96223852578992	6.85295417326958	7.12710313873529	6.88556427303373	8.35968910058745	8.90345877541801	8.20099680062011
BRD4	8.04771680830279	7.49038788974792	7.85295642971781	7.65246526096423	7.94595469941901	7.43953712395245	6.78477753381851	7.84315563880179
SEC11A	10.3985726217395	10.5787939799884	10.452583643284	10.6325840472399	10.5046130896524	11.5539434278726	11.7232805678597	10.8874747763426
ISCU	10.1307482235545	10.2654005983575	10.1601782870169	10.3166134710865	10.0936904067184	11.223480428419	11.2784065642957	10.8482462656014
SEC61G	10.2699506568311	10.2818751766312	10.2534127297049	10.052320777281	9.74839260860495	10.1793637955834	10.1828734496363	9.87897951921435
PES1	7.1459099486953	7.1855015465058	7.05870613178752	7.19180569308839	7.08525876520085	7.74842101565102	7.9420937130882	7.62147249982938
TGDS	7.76553681471588	7.64764325114873	8.01286976864391	7.9667638237245	7.89463015500429	7.86105716255758	7.60923351439317	7.71780605268978
LEPROTL1	8.17218607782129	7.98858333805437	8.06136071537504	8.01400649319973	8.07130172650296	8.42872002410198	8.50132348587259	8.28230545551066
FOLR1	8.61159790321664	9.88474860316906	9.53870172666618	9.89077371088336	9.91580173340104	11.0992411132497	11.1624796848907	9.88498286308633
CBX7	8.49662852535917	8.6902216590899	8.64977971638079	8.67662985824457	8.39210812290286	10.089062197854	10.3947203159981	9.73132465449723
HEY2	6.20546738721151	6.20445226091073	6.18720963915385	6.22539174535382	6.27398542114948	6.01087586780032	6.04152688316126	6.066451778559
TNFRSF13B	6.53717371948162	6.45776905394005	6.48742036125313	6.39969690912996	6.43220434387086	6.22089765760936	6.10764526002049	6.19251072106884
HAAO	6.48753577195065	6.63503743377749	6.53835070894435	6.7362234319682	6.57447343289784	7.55241001126802	7.89444012341347	7.44328169056457
MACF1	6.82938561168622	7.05002853685081	6.82613324302774	7.16984858330688	6.82025676695783	8.84142746620088	9.38204691913797	8.57945721940988
DAAM2	7.48450786053062	7.85567856073254	7.5818940965958	7.51652840769251	7.47190348270262	8.54797668379771	8.74129942626914	8.42993141604902
ZFYVE26	6.96987021098238	7.01222411726128	7.01330741190976	7.02740335236344	6.9884585187195	7.26369896072034	7.40113445042636	7.18860996187093
RIMBP2	5.68727363895847	5.55182032269209	5.47465958735807	5.45409200283362	5.42880630503642	5.50096752799892	5.3176160642034	5.41963654236752
TMEM131	8.82827088558609	8.53553935222274	8.55899868813224	9.02064321268065	9.03998285720523	7.16891095712271	6.71570462342331	8.90759337200821
GLTSCR1L	7.77897327714308	7.78261624579878	7.86988565892915	7.7172653153925	7.72929768081806	7.76319908290984	7.72692110055477	7.64127901116571
LRRC8B	5.87565266410953	6.04103514397135	6.13612089283365	6.15276484732951	6.14906307397126	6.23375369075477	6.47465057391328	6.28176668075287
TTC9	6.41991023037106	6.27487268402432	6.23383211987537	6.18659966734012	6.25696537478349	5.80581992827619	5.60906916196894	5.8158584542925
POFUT1	6.08749911029155	6.05088434173386	5.99058359847203	5.99984540639312	5.88093776257719	6.50803395799682	6.48935583287598	6.35743402158419
FOLR2	7.2772133491456	7.63047963562592	7.36126572616289	7.03092941341272	7.5829797244446	6.64367937801875	7.42761921788781	7.2411520321634
KCTD2	7.29622133373508	7.44327067281202	7.42698961738364	7.47861823786328	7.23138512437326	8.68442376372674	9.0129640722814	8.4141011473753
NUP188	7.07835217846795	7.02305670046283	7.09284001158995	6.96765088717691	7.04986377971546	6.6243199773145	6.54600823830917	6.61423768679957
SUZ12	6.15260134859707	6.44176982108833	6.19068971727056	6.61955817517891	6.25613700831623	7.81036797204559	8.33342427428552	7.71926738825257
SCRIB	7.52289227273814	7.48871504907624	7.40798699743266	7.41976557930804	7.32989610011243	7.85948672496914	7.89569172055509	7.68693443978723
SPIDR	6.83036519091934	6.73267431197342	6.73239199510017	6.64052315508454	6.61807119799761	6.69651220527714	6.57643452134766	6.58974271316305
MORC3	8.44408779655732	8.19880597043511	8.29204333985812	8.38551037261055	8.48489023624044	7.72455588548355	7.59291544558911	8.13734694380855
SLC39A14	5.99935646387186	6.19566987271427	5.92683823975629	6.33288284046645	6.02304628287632	7.85912373200101	8.36925320614005	7.64793261302267
SKIV2L2	6.91656517864482	7.03188826754278	6.89666656128751	7.10273147105579	6.93286627206136	7.95139866037625	8.28279491428648	7.80941576785557
R3HDM1	7.57508140703597	7.6708459628916	7.61323843652946	7.70408915431466	7.60534712481578	8.25407029303134	8.50426984958748	8.12157861960596
ANP32D	5.64326230370983	5.59697386403247	5.73257113730377	5.57914477600986	5.71282584202561	4.9702573013812	4.82917660881652	5.05805958455735
ANP32C	5.75403637297924	5.67395669077758	5.75270119212257	5.62240442387103	5.71352818123933	5.17272108595984	5.00003829667279	5.21373217900885
KAT6B	6.28884054902467	6.3432298251176	6.3436723350897	6.34310329357404	6.22346812703204	6.85882154800447	6.95893274785067	6.74505087360303
CABIN1	6.70807497139763	6.66214159479934	6.64707798274869	6.6126751315107	6.57237947230622	6.77147340908094	6.74268695787844	6.67949745169831
SRRM2	6.65235800974434	6.68213392633125	6.61982698543794	6.66328057431257	6.46387740402315	7.56431876785901	7.68039251586972	7.34334348524003
ACAP2	6.30370414375171	6.49319061594012	6.50779237181639	6.63053598786663	6.55460830885231	7.0761825233781	7.42578239604932	7.06129695598073
ZNF281	7.90943030502093	7.37522696027702	7.22269189885126	7.37952614476688	7.44237899044162	6.85616196736939	6.68433195553272	7.01727869844602
CLCF1	6.4399757814803	6.50732972797059	6.43121893072074	6.57758570318635	6.53418036097563	6.843341968427	7.04364078420239	6.82537509374197
FOLR3	6.07719004406282	6.15824349950095	6.13294570586673	6.22202231248865	6.21458362281028	6.27246719163744	6.43274509203853	6.3132223520625
NNT	7.49457475425763	7.68896736662412	7.54068279735078	8.01825248189122	7.99455272856201	7.00690431292433	7.50230645171819	8.20577095641893
MMD	7.58905950250112	7.31958574426029	7.12833433938694	7.45197631914673	7.57679111523354	7.64346642982066	8.07882011899948	7.94310583256491
PRAME	6.17872053118793	6.1149679745888	6.10578908909427	6.07595507894283	6.10774755809332	5.89813940473387	5.80809432768163	5.90216049639922
PIK3R5	6.29978109272533	6.30318482490716	6.2711978170042	6.33576325350336	6.36645587181643	6.23921651111061	6.29814160599882	6.26758635673699
TNPO3	7.48773241520483	7.45539717836065	7.49886215400155	7.20277645254422	7.55298836311054	8.14809324631056	7.89170076768635	7.77610269171203
ADAT1	7.29767021606191	7.09818165959773	6.99794578473322	6.92784215856988	6.88661883625529	7.07468586137504	6.8452880840232	6.89337982867429
OR52A1	6.02419817475699	5.87190151061195	5.90137476670175	5.76278849501391	5.81312577662671	5.47293265260557	5.20844348042239	5.43888325473039
SLC16A8	6.35544310010841	6.25913587882626	6.33733620362549	6.1925420470163	6.2758314040796	5.77050820473039	5.59127433056533	5.78721675641251
FOS	6.58420007125666	4.64027222170934	3.89286214038558	4.90810402725117	4.27559146674598	5.33149542872582	11.1473013294055	11.237200304666
SEC14L2	6.14244674376948	5.98291253268197	5.89926041202175	5.90121564683111	5.97449622165362	5.52342120583025	5.31343263161856	5.54547330987145
MAPK8IP2	6.57399192229603	6.44263361316344	6.50466424091772	6.34527295893039	6.41741118660437	5.96133257685843	5.74434958760654	5.9403782852913
RBFOX2	8.10555778446009	8.19601046901452	8.60024338424224	8.48456130406353	8.56824960968525	8.37579100094122	8.57819515857549	8.64383610335499
SEZ6L	6.14138385996143	6.11065466314386	6.14366326250888	6.09706163495036	6.12312603817401	5.98513970014358	5.93732794913529	5.97811513315802
ATP6V0A2	5.7307345926266	5.85264845373666	5.88227816400692	5.94268871272481	5.92549116706888	6.0742423818017	6.2764869946007	6.10148681156262
SYNGR4	5.99354654078515	6.01797224541508	6.08951612802148	6.03578279093547	6.04591952454501	6.02462809250798	6.04686021739179	6.01325350584973
LILRA4	6.26802852322992	6.22229358066683	6.21006690687658	6.19963783312521	6.2353256309259	6.00998041995148	5.95906268205543	6.02773348552065
TTC33	7.18982510906338	6.95808956733746	7.27039105562774	7.623446037318	7.48759758846257	7.32647984981023	7.1912430722753	7.13079671374819
DNPEP	7.20626834174705	7.43551103441308	7.30894610625944	7.57359710181515	7.39396905804777	8.54012436854897	9.06151912754548	8.41787512604177
FOSB	6.74741915656999	6.08901405735861	5.12708771764769	5.05788840347687	4.91237400539963	6.61180810783812	8.61633846124149	8.47090949535311
PSD4	6.97077319656261	6.83990889176117	6.97047075404111	6.74017504283495	6.86367422408585	6.19786222959648	5.97296479606538	6.18232411661655
CDK20	6.67854073812239	6.67783504730673	6.53082655822921	6.65452998783612	6.49103268492738	7.37609890196734	7.48689810697458	7.20894105789475
HYAL4	5.94206697083171	5.83403317946818	5.87974317207348	5.75952489122092	5.83304482539816	5.37483882160542	5.17127616757623	5.39058943866905
