	GSM2810793	GSM2810794	GSM2810795	GSM2810796	GSM2810797	GSM2810798	GSM2810799	GSM2810800	GSM2810801	GSM2810802	GSM2810803	GSM2810804	GSM2810805	GSM2810806	GSM2810807	GSM2810808	GSM2810809	GSM2810810	GSM2810816	GSM2810817	GSM2810818	GSM2810819	GSM2810820	GSM2810821	GSM2810822	GSM2810823	GSM2810824	GSM2810825	GSM2810826	GSM2810827	GSM2810828	GSM2810829	GSM2810830	GSM2810831	GSM2810832	GSM2810833	GSM2810834	GSM2810835	GSM2810836	GSM2810837
ZFP2	5.96351447710977	6.25976625941858	6.05149769873931	6.05068459784934	6.16101508005292	5.89705145162796	6.27730971419665	5.83230467598104	5.73103633590889	6.14016248386722	5.94083817566597	6.17390600557906	6.19806820935732	6.37484487226101	5.9967974559412	6.20358048771363	6.27906170812321	6.38163780663726	5.97047465128201	5.8799555008863	5.75226287568067	5.66899860586548	6.09118702084655	5.7908524054951	6.12526471262186	5.74321730686297	5.75164988940981	5.49382803647193	5.71712219338387	5.75752474303653	5.82298952698567	5.98834599654745	5.66112714735007	5.79250154646231	5.81108484837464	6.07113970022206	5.86716028009781	5.76269758019827	5.95946053028532	5.67381813171668
ZNF614	5.86935423589354	6.06896894842426	5.91329422339082	5.86724523229459	6.2128798217423	5.8032427835777	6.00123946508868	5.88554628462848	5.72369948719846	5.76451652428769	5.59852638419985	5.68486309888147	5.85137691145841	6.05515825875821	5.54072357046894	6.10526408728008	5.83291412680692	6.15515243198184	5.88268566678572	5.84436041997296	5.59237623579466	5.98262883320765	5.60304328822797	6.12483116531634	5.90582454039197	5.84786218619075	5.79548077378625	5.79436377132244	5.92193844831633	5.49308671679711	5.64474486864923	5.85916772204471	6.05153746611636	6.07064189181658	5.84927558470775	6.22361644244227	5.7660957613569	5.80309133967577	5.69841317011426	5.70800412419112
C3orf36	5.34587052116177	5.59947616340596	5.86232705171513	5.48087408551251	5.98342903046395	5.54690141300321	5.54175964595728	5.71336862714748	5.63963827434386	5.76375316304416	5.80910394887812	5.66216475682372	5.80718305430192	5.49003611247328	5.86146673337416	5.98273453028441	5.71730897990667	5.88911160799093	5.64065756369671	5.79591316109787	6.23525677178097	5.9549913531043	5.75595513684558	6.17639412106685	6.1140166811123	5.82874297182112	5.77198842305445	5.73722177845552	6.10784153916576	5.61225679494276	5.23205596460664	5.45837865818584	5.69575419952077	5.55207294237913	5.65066275899679	5.37252223954906	5.59993458143817	7.08752347518208	5.33210144456267	5.63668431202872
BICC1	8.35438631200297	8.05200206122284	8.24060766136991	8.21153583548736	7.88074796086024	7.94649995152017	7.73083818825677	8.07216347283439	7.85218368390307	7.58952170519388	7.84378134193247	7.71470664258644	8.19326712782718	8.057794669407	7.7681760918666	8.39962243099541	8.31590622375075	7.95505133810925	8.55184693411824	8.23482082899397	8.22794165798149	7.12540944800084	7.89963276466583	7.79067421197766	8.02606505025366	7.50430525975136	7.85664449979947	7.92358748623	8.81672289630256	7.97636425782996	8.22975228540084	8.56905237822083	8.6341830265924	8.2903550386438	7.84100052077595	8.34545463316842	8.14578904901028	7.89147195505273	8.76647278681802	8.32088506009321
ARL14	4.02598359023725	4.12833852048236	4.10881816877477	4.26376051666904	4.22699729014552	4.03567137141569	4.2377230996569	4.03080554649009	3.79705397856399	4.19564957427536	4.3638917371858	4.26019664709708	3.90302722525818	4.11303263529895	4.10910811571415	4.56887541606742	4.29600602026554	4.12169434234347	3.80128457114102	4.05898396239314	3.50030048541797	4.05001377466762	4.04072983644346	3.90427290807322	4.1090955458717	4.05442547071066	4.01967994538891	3.90844175871913	3.76817712468223	3.87469796521199	3.58575960693028	3.37459505929407	3.74524646407897	3.98869728535138	3.66518168818315	3.96491021497113	3.9727740531584	3.85410837346719	3.93941948509081	3.72520593891998
VCPIP1	5.67086315695218	5.55830994306526	5.42958761895309	5.70185513352107	5.75336943267798	5.66262574297445	5.30925098439673	5.56186822952759	5.35812014936787	5.59705851471587	5.4983762098285	5.31799301288289	5.59251118441361	5.33161143657601	5.85070491180332	5.60140870997066	5.62412516181628	5.74139909990945	5.78800875825962	5.73997732365652	5.38597931639744	5.60042806974759	5.64723381025765	5.55291235251555	5.84864818506851	5.69169237212316	5.5302428085349	5.59384297091895	5.6454027708668	5.94234602497225	5.40821859418107	5.41546493187071	5.78549808953349	5.42843026866229	5.49355663539153	5.70463211398958	5.57420138668974	5.5501882345505	5.5175805313525	5.73115007603793
CCDC33	5.38809165793291	5.61858684729554	5.46799843333809	5.51625404379117	5.66474020481122	5.7354947944301	5.81357837243995	5.52224431935649	5.30874640426571	5.42780232049987	5.84111872752772	5.46379251551832	5.72969121672069	5.57410265137763	5.54478568157988	5.58408634443233	5.66451794532608	5.61130291151749	5.03682581415832	5.29546891920011	4.9633554374287	5.27998299895248	5.3438048740956	5.22954203139783	5.38812444451956	5.27728682052273	5.16129470304879	5.2581853556374	5.08483853917926	5.30904584784551	5.12222358196714	4.68392424340407	5.13526572073136	5.5684752905472	5.16684909271058	5.35098584673429	4.99673743782902	5.18308773773648	5.18751616557456	4.89924674156835
TRIM46	4.68679795375678	4.93745600373631	4.90965506375421	5.13349682074995	4.90473641670103	5.04152119892067	5.19936105197405	4.90540452773751	4.71767468812188	5.05115828573099	5.15576183747174	5.10521944462881	5.05522924199929	5.05949085051967	5.02615210575083	5.03408740472215	5.20716593245519	5.08105694191047	4.69304463898155	4.93827814820718	4.69693918830612	4.89132752276016	5.19149551280031	4.93910219964411	4.87670350304292	4.93978850772326	5.0464492674354	5.16195202898163	4.99574207062274	4.93279506067946	4.76415337288051	4.6041904939648	4.98279860771672	5.08552468153491	4.94649929136377	4.90713631640456	4.85641092405	4.91561911548964	4.91952174088552	4.63380879543642
CCDC170	4.66067367317278	5.26867265852522	5.23371233900309	5.18942998966579	5.34490897745158	5.56579718957467	5.52660317459965	5.01609512533765	4.84518487861032	5.38170729867571	5.32365213171536	5.21779270239927	5.07309142344544	5.2983685288573	5.41652268684207	5.23379754845254	5.60063035068877	5.31170084920876	5.13619892626152	5.02527738607945	4.57634979043536	5.2568178728073	5.1491670143337	5.01181285151662	5.20187461240842	5.02929034429	4.94123497538034	5.23745326701329	5.07402239977486	5.07266756696049	4.67934009248206	4.71730181461013	4.91462201868733	4.78290436312717	5.14138696585585	5.11102694834602	5.11655603220478	4.90442573338134	5.04302109490519	4.95114231528137
LRRC8E	4.64700268222814	4.98502841307578	4.80239428573729	4.87198435693048	5.1653733334193	4.89164359355419	5.19585425824416	4.80885066336496	4.31836123632561	4.9668500970735	5.11413955546639	4.77150952366949	4.86585232934295	4.54820508967267	4.96329990930958	5.37038533031998	5.16104790913434	5.11809759361081	4.73455451356931	4.90912043888665	4.57162994298727	4.81569736754363	4.92146220644921	4.7846891665405	5.34201749474962	4.8249813959734	4.94321908516991	4.76196013682901	4.86618787482269	4.54261556152633	4.32237812905686	4.04993968574968	4.77077135909326	4.90118215779464	4.67897433618634	4.89377464802172	4.73758746411347	4.97157027784583	4.82893732680912	4.2975942327702
MROH9	4.04901383657859	4.18596730967332	4.1250540558697	4.21114320884817	4.4223322209835	4.11635943917157	4.35053366876176	4.1095143706695	3.78736322836728	4.29310655768923	4.33475444311851	4.1664410956997	4.01263495931539	4.07909308840809	4.24145846861142	4.43922975152443	4.30729888491876	4.20573706013877	3.88748432211631	4.09548358316041	3.71778150163503	4.01060160629081	4.17117422613277	4.19880067559445	4.2488157694276	4.07903502126535	3.97315950799754	3.97768477948444	3.76579590565066	4.07979017525605	3.80211627668077	3.48363387326926	3.89628741003353	4.00331184972661	4.05837035681973	3.96203255272363	4.05955007204135	3.8972785253259	3.73649929450781	3.63959249684289
RPF1	9.98925661574136	9.68995917844982	9.79218762023093	9.85943053147367	9.55976043071345	9.68505017094257	9.53910957724847	9.6877984708641	9.8895955746114	9.54716733197901	9.41863161709497	9.78362027021142	9.83090522242694	9.4542310726911	9.80031262440426	9.54281008990919	9.46291631652071	9.58593389381756	9.81216319026129	9.95061692308768	9.66667034077597	9.70195623301136	9.86103921546189	10.2226393863391	9.87338737314678	9.8431485100955	10.0589738620556	9.7850274462261	9.57188460573905	9.57762025574681	10.0875717345775	9.96043345757225	10.0335186928529	9.52955966883304	9.77976442916117	9.36468224593705	9.85686315865245	9.82323848270454	9.58054668621275	10.0764124494943
NR4A3	5.42351971598711	5.65327985116104	5.97907939751986	5.75480295903958	5.84719316129256	5.57059187089161	5.44055723480316	5.55229620984758	5.73948711697396	5.61747570458718	5.4806263458366	7.1132517317029	5.27523681082564	5.58064540757124	5.83666706728158	5.55482661058126	5.31021373414831	5.41128549879984	5.11294500132454	5.53020801925977	5.40977908953221	5.34474710010724	5.09978039768197	5.65988063612311	5.23614695519033	5.08865148811861	5.1537507896956	5.25001192935127	5.2305611984188	4.94046445453496	5.22806156714646	5.40202272063719	5.21626935909622	5.22002319717565	5.45846961667843	5.11502068500933	5.31147916845936	5.04003298022888	5.11590114387632	5.02678331445487
PTGES2	8.14531556112051	8.03344661856926	8.74581343861274	8.37946623187517	8.30583438281368	8.12472685546606	8.18457016709723	8.15104673374251	8.42843731861069	7.89132617859808	8.04672127357124	8.45869575836218	8.25705094658549	8.57157112783717	8.33527740948723	8.03879233603862	8.10960727267975	8.35240873900147	8.26312387433154	8.49608141582013	8.02192862449738	8.36670378608337	8.66283746443522	8.60065940834522	8.39846269184212	8.14951188175392	8.46229850367583	8.66712609712944	8.60429533556685	8.21389856917386	8.85637848780206	8.50456323145676	8.71593865368578	8.33831315570887	8.65919900095367	7.85903387461937	8.64305845200667	8.30123650406179	7.68080009582044	8.34961891707912
SIKE1	5.08544938704107	5.58658517110922	5.19910620511948	5.44490956325066	5.57558343885503	5.2995482932692	5.19363189129897	5.34940387483451	5.09036724261677	5.52923703094774	5.59968319692668	5.23183822376786	5.172322675181	5.14590138806835	5.52881981857617	5.57784058043084	5.59193203436453	5.45259252307191	5.27088455110229	5.41313432836634	5.19309760489747	5.16054144265581	5.18448567772871	5.12513766999738	5.15722757502612	5.32307322388582	5.23451793221173	5.11852779106399	5.12184347780989	5.27891222501524	4.83377915756214	4.85523787927148	5.21572629668072	5.00927992424921	4.86145272436162	5.42508248768404	5.11460105804006	5.0428695349392	5.35521917544171	4.96256636196509
FRAS1	6.96737675865094	7.3509236869308	6.87925865957964	6.42793824419974	7.57540754756714	7.54402107364875	6.90141754420231	7.10025891210935	7.096410995079	6.95299917212268	7.13971170557933	6.76501095674522	7.07399560550263	6.95705996071789	7.18286806840214	6.82699593725097	6.8512535912272	6.94658597574405	6.5737632572394	6.91772765807152	6.54987903708253	6.4639429969894	7.07711597495145	6.32670201883158	6.5960303008461	6.42752872781547	6.53698323076144	6.42388905486643	6.38593151953988	6.59938848008172	6.80461068782853	6.95399924546321	6.63825676597287	6.91483195794743	6.84633280243677	6.59776243461991	6.37209794383999	6.63784604363258	6.98544969598675	6.67024166051511
THOC7	9.19232042816084	9.25380155111093	8.97375854590069	8.9036952553595	8.69738826658132	9.23866102062301	9.36258346520612	9.33630447411106	9.20733260134458	9.38064658288054	9.24340845475317	9.35359199093133	9.38102387984726	9.17935061587952	9.10502502560841	9.03399611709471	9.14851474282596	9.21221098752196	8.74828223197317	8.78602960042596	8.73392743609642	8.90585726461042	9.01024177994696	9.24502749627222	8.85819453386627	9.36591826287805	9.05445051026439	8.98416879361566	8.99817904195694	9.23527654427902	9.58792595924625	9.21776126851932	8.96819645108847	9.24333929294468	8.79352067020772	9.27355492953711	9.0014088654438	8.74102086454497	9.41609322780113	9.04424706682588
UXS1	8.94629477205506	8.81232358477643	8.98427619009258	8.67039504296696	8.67030058132275	8.97516188624052	8.89723520828526	8.81897732372096	9.13004446970968	9.04942044155471	8.61357705840589	8.92768848527842	9.08452662256618	8.90175656743826	8.84224820490937	8.6101215083462	8.76649673027394	8.76449770766701	8.96846795753661	9.10935778831495	9.04605762231173	8.85537762821622	8.85901884833993	8.87084743293033	9.08265595764208	8.8513827509526	9.05232428235992	9.04610561923118	9.09855695877841	8.87724832633461	9.46770251624801	9.43323907043247	9.16886461331576	9.03564777026829	9.05076108381508	9.07882335245504	9.18161191444169	8.72067411258536	9.53798752290438	9.05527956877797
PQLC1	10.7790174394657	9.89904398464457	10.7798828092765	10.1064564833938	10.082101975105	10.150778104281	10.1147243666624	10.5541711337393	10.9181365629881	9.82081753114069	10.2319448432611	10.0633785014883	10.5419356939905	9.99691811222985	9.95506031548991	10.0767241401578	9.58208822875629	10.1365109048465	10.3791616808561	9.62509458939944	10.793487002839	9.7104377556424	10.4037636683189	9.79145925872212	9.76110084800279	9.92851838436078	10.7213561263919	10.1575661203707	10.5996918412855	10.2719325467718	10.6747083503668	11.02193485493	10.3552087982949	9.92644261433457	10.2149063958439	9.93933619856704	10.1343611296374	10.5870629046136	10.2667710406985	10.7713261084315
ASRGL1	7.49627012268078	7.52997606506185	8.31199641801993	7.52406548047226	8.67705966134817	7.37861868696435	8.18205915648864	8.45513771544813	8.04636736349619	7.8146125341133	8.47801090224788	7.96244280307806	7.41572534076836	8.08970074894262	7.85886673837925	8.75418948420534	8.03630150212235	7.78452517248031	7.71132335084236	7.38839844258376	7.25574529262647	6.8664288879699	7.6849664729786	7.60488978224219	7.42466016159847	7.67732131250262	7.6884030183867	7.36390814566279	7.72645478932732	8.54549646093946	7.87108079143974	7.09217513989748	7.37826089781742	7.98911512858994	7.32458162900951	7.52981413713205	7.72510283003518	7.91667856190174	7.98061238414215	8.49310247020468
CENPT	6.81484530993847	6.56121386987766	6.34902717691992	6.45096703760633	6.32442424903341	6.49391296805272	6.5817739284907	6.43503700587252	6.55033361985548	6.4061895133845	6.26701514838997	6.37142627842903	6.62963811911113	6.46730363096444	6.57900328971155	6.13567102989216	6.08028704294092	6.20749669044531	6.6997920987796	6.74723422903434	6.58311602080201	6.42816232034805	6.67820315036209	6.33469069087808	6.6285473639571	6.61740725812526	6.35386093735647	6.60207549779625	6.6344579298647	6.50103262753979	6.79262294786121	7.10949046680054	6.39686047613228	6.91905890931819	6.51928578087898	6.49354211561844	6.43494106282182	6.86484581417204	6.70616442518309	6.55997629418759
EDC3	6.60449250721233	6.27165657217865	6.26293808357295	6.48102590363435	6.32393028017736	6.43567561231403	6.36872153735477	6.46996224322471	6.3900126930995	6.38904184223114	6.23512989149025	6.20163323710563	6.28816745555003	6.15931817305779	6.46175764453084	5.99865589813705	6.10199137174572	6.51994038052945	6.46169872555103	6.46113287891428	6.44987660081291	6.44070605655382	6.47174057936199	6.23063910837576	6.48400960525331	6.47916918435557	6.48822887077823	6.53373332693741	6.61695090902687	6.47262341544631	6.74107750057327	6.6436606646586	6.65381747458724	6.85024851047176	6.7498468126098	6.25538646328598	6.367772980754	6.37718131816019	6.41904557093595	6.43017555335511
NAA15	5.87642979837561	6.18601050722514	5.66985090094448	5.9271928693064	5.99023800757024	5.80034763759209	5.86056925751596	5.88234754178387	6.13867817712	6.13252598697077	5.47835748899319	5.66958548109992	6.12718353971422	5.50770869751036	6.34721358034196	5.84901977000499	5.88376164082984	5.76251621154724	6.42853194097419	6.32320602363833	6.7425349301738	6.65998530306903	6.3400054756933	6.63941096950044	6.16098003846638	6.81840134491381	6.52052403629413	6.40626007438196	6.33490619513478	6.48547644579029	6.44775726102016	6.26403138229082	6.66232253894157	6.04844812717038	6.1953745098301	6.46563172444728	6.06663133629222	6.3413865820978	5.99897175102767	6.19398590980539
CWH43	5.19119769670038	4.8635438831381	5.27586884382062	5.05890478438435	5.65372717409537	5.73352522590166	5.13987381529547	5.45930556615334	4.83956742743054	5.88209289510509	5.23894332268344	5.08038652715878	4.97572231691891	5.48077733935342	4.89327056428005	5.58667055071963	5.25616030622096	5.59372156838142	4.28190650862146	4.73127572360734	4.34899310609118	5.04444904945871	4.91444813885251	4.86801879081279	4.51417034529379	4.54254974071819	4.47060128465956	4.4846403881148	4.57547480100666	5.05210717326293	4.55432409350744	4.39285650372914	4.58293092562988	4.42220780745541	4.55933699953994	4.59374297391966	4.64485031921867	4.46400335680635	4.64472160930599	4.69004313352737
